source,task,depth,action,residual,is_policy_pick,is_measured_best,spread
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,27,4,0.019634589947090025,0,1,0.01997905643738978
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,27,5,0.035631613756613834,1,0,0.01997905643738978
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,27,31,0.027529761904761977,0,0,0.01997905643738978
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,27,47,0.039613646384479805,0,0,0.01997905643738978
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,48,1,0.05248291446208128,1,0,0.021205357142857144
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,48,2,0.04895557760141106,0,0,0.021205357142857144
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,48,53,0.06887951940035279,0,0,0.021205357142857144
branch_shard1.jsonl,pegasus3-fill30-a3.0-32,48,84,0.04767416225749565,0,1,0.021205357142857144
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,3,2,0.039616578014184445,0,0,0.03583037825059099
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,3,23,0.028461140661938625,0,1,0.03583037825059099
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,3,25,0.0532838356973996,1,0,0.03583037825059099
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,3,55,0.06429151891252961,0,0,0.03583037825059099
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,13,0,0.037972813238770754,1,0,0.0623337765957447
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,13,8,0.03734485815602842,0,1,0.0623337765957447
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,13,69,0.09967863475177312,0,0,0.0623337765957447
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,13,91,0.0890403368794327,0,0,0.0623337765957447
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,37,1,0.0687056737588653,1,0,0.02705747635933812
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,37,2,0.08872635933806156,0,0,0.02705747635933812
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,37,42,0.08409057328605206,0,0,0.02705747635933812
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,37,69,0.06166888297872344,0,1,0.02705747635933812
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,39,1,0.0726765661938535,1,0,0.06486406619385349
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,39,2,0.10067597517730509,0,0,0.06486406619385349
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,39,32,0.11077866430260058,0,0,0.06486406619385349
branch_shard1.jsonl,pegasus3-fill30-a3.0-194,39,41,0.04591459810874709,0,1,0.06486406619385349
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,6,20,0.1498173701298703,0,0,0.07339691558441558
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,6,29,0.21436688311688334,1,0,0.07339691558441558
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,6,58,0.15405844155844195,0,0,0.07339691558441558
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,6,144,0.14096996753246777,0,1,0.07339691558441558
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,10,55,0.1031047077922079,1,1,0.050689935064935215
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,10,59,0.15379464285714312,0,0,0.050689935064935215
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,10,73,0.14056412337662366,0,0,0.050689935064935215
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,10,121,0.12579139610389634,0,0,0.050689935064935215
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,34,91,0.11083603896103922,0,0,0.058827110389610304
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,34,210,0.10700081168831196,1,1,0.058827110389610304
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,34,211,0.16582792207792227,0,0,0.058827110389610304
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,34,351,0.12380275974025998,0,0,0.058827110389610304
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,39,0,0.18920454545454574,1,0,0.07715097402597408
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,39,1,0.15876623376623403,0,0,0.07715097402597408
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,39,56,0.1605925324675328,0,0,0.07715097402597408
branch_shard1.jsonl,pegasus3-fill30-a3.0-28,39,90,0.11205357142857165,0,1,0.07715097402597408
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,20,6,0.09218519882179671,1,0,0.03533459131075105
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,20,11,0.07704344624447715,0,0,0.03533459131075105
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,20,67,0.10274760677466854,0,0,0.03533459131075105
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,20,83,0.0674130154639175,0,1,0.03533459131075105
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,33,1,0.07448913843888068,1,1,0.03421851988217958
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,33,8,0.1053824558173784,0,0,0.03421851988217958
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,33,62,0.10870765832106026,0,0,0.03421851988217958
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,33,80,0.08448775773195874,0,0,0.03421851988217958
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,61,0,0.1225607511045654,0,0,0.03862527614138428
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,61,28,0.1186487481590573,1,0,0.03862527614138428
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,61,30,0.0911841863033872,0,1,0.03862527614138428
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,61,67,0.12980946244477148,0,0,0.03862527614138428
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,76,27,0.04776095360824749,0,1,0.050925073637702364
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,76,50,0.06568713181148744,1,0,0.050925073637702364
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,76,51,0.06352402430044182,0,0,0.050925073637702364
branch_shard1.jsonl,pegasus3-fill30-a3.0-61,76,55,0.09868602724594985,0,0,0.050925073637702364
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,15,1,0.03421724759615391,1,1,0.028996394230769218
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,15,2,0.04509089543269234,0,0,0.028996394230769218
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,15,79,0.06321364182692313,0,0,0.028996394230769218
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,15,95,0.05457481971153848,0,0,0.028996394230769218
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,16,154,0.05480018028846162,0,0,0.027456430288461564
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,16,162,0.06676307091346162,1,0,0.027456430288461564
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,16,246,0.07823768028846159,0,0,0.027456430288461564
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,16,358,0.05078125000000003,0,1,0.027456430288461564
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,49,3,0.06980543870192316,0,1,0.05042442908653852
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,49,59,0.07369290865384623,0,0,0.05042442908653852
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,49,109,0.12022986778846168,0,0,0.05042442908653852
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,49,119,0.07279146634615394,1,0,0.05042442908653852
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,56,0,0.07808743990384627,1,0,0.019418569711538547
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,56,1,0.0626314603365385,0,1,0.019418569711538547
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,56,30,0.07609675480769239,0,0,0.019418569711538547
branch_shard1.jsonl,pegasus3-fill30-a3.0-36,56,44,0.08205003004807705,0,0,0.019418569711538547
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,24,1,0.13122957516339856,1,0,0.07975898692810432
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,24,9,0.09147773692810454,0,0,0.07975898692810432
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,24,102,0.0839460784313725,0,0,0.07975898692810432
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,24,117,0.05147058823529425,0,1,0.07975898692810432
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,34,18,0.12734885620915046,0,0,0.04308363970588244
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,34,156,0.10536662581699341,1,0,0.04308363970588244
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,34,157,0.1351230596405229,0,0,0.04308363970588244
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,34,360,0.09203941993464046,0,1,0.04308363970588244
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,38,10,0.05613000408496738,1,1,0.02219924428104568
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,38,26,0.07058057598039214,0,0,0.02219924428104568
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,38,76,0.0754187091503268,0,0,0.02219924428104568
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,38,100,0.07832924836601306,0,0,0.02219924428104568
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,47,0,0.0995838439542483,1,0,0.04924938725490183
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,47,1,0.08872038398692808,0,0,0.04924938725490183
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,47,20,0.08171211192810454,0,0,0.04924938725490183
branch_shard1.jsonl,pegasus3-fill30-a3.0-70,47,43,0.05033445669934647,0,1,0.04924938725490183
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,2,6,0.11794845779220764,1,0,0.04396645021645032
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,2,10,0.10898606601731595,0,1,0.04396645021645032
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,2,23,0.12738433441558433,0,0,0.04396645021645032
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,2,74,0.15295251623376627,0,0,0.04396645021645032
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,3,16,0.1680363906926407,0,0,0.06410646645021653
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,3,17,0.11213135822510817,1,0,0.06410646645021653
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,3,22,0.10392992424242417,0,1,0.06410646645021653
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,3,120,0.10722740800865793,0,0,0.06410646645021653
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,10,13,0.15427150974025977,1,0,0.05680127164502162
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,10,21,0.12009604978354972,0,1,0.05680127164502162
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,10,91,0.12439123376623362,0,0,0.05680127164502162
branch_shard1.jsonl,pegasus3-fill30-a3.0-196,10,142,0.17689732142857134,0,0,0.05680127164502162
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,30,8,0.10047295958795581,0,0,0.05242175118858933
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,30,10,0.10314728605388282,1,0,0.05242175118858933
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,30,96,0.05072553486529349,0,1,0.05242175118858933
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,30,107,0.07813738114104625,0,0,0.05242175118858933
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,32,6,0.09506240095087178,1,0,0.016714540412044218
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,32,7,0.08724990095087186,0,0,0.016714540412044218
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,32,56,0.09815768621236147,0,0,0.016714540412044218
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,32,90,0.08144314580031725,0,1,0.016714540412044218
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,42,1,0.10268918383518241,0,0,0.020998415213946117
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,42,3,0.08561559033280522,1,1,0.020998415213946117
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,42,75,0.10661400554675134,0,0,0.020998415213946117
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,42,92,0.10181012282091934,0,0,0.020998415213946117
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,47,9,0.10403872820919198,0,0,0.04176158874801887
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,47,53,0.07027535657686242,0,1,0.04176158874801887
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,47,97,0.11203694532488129,0,0,0.04176158874801887
branch_shard1.jsonl,pegasus3-fill30-a3.0-49,47,121,0.08567749603803507,1,0,0.04176158874801887
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,14,15,0.10631961633663353,1,0,0.06878480816831675
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,14,43,0.09744353341584149,0,0,0.06878480816831675
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,14,100,0.1477606745049504,0,0,0.06878480816831675
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,14,132,0.07897586633663364,0,1,0.06878480816831675
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,17,57,0.143061571782178,0,0,0.05401067450495026
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,17,62,0.10252939356435639,1,0,0.05401067450495026
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,17,120,0.13888459158415833,0,0,0.05401067450495026
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,17,128,0.08905089727722773,0,1,0.05401067450495026
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,34,10,0.12534808168316813,0,0,0.06242264851485123
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,34,17,0.10978109529702969,1,1,0.06242264851485123
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,34,88,0.1258895420792078,0,0,0.06242264851485123
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,34,153,0.17220374381188092,0,0,0.06242264851485123
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,40,43,0.1470064975247523,0,0,0.06236463490098991
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,40,46,0.09210628094059399,0,1,0.06236463490098991
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,40,80,0.1544709158415839,1,0,0.06236463490098991
branch_shard1.jsonl,pegasus3-fill30-a3.0-83,40,81,0.10221998762376225,0,0,0.06236463490098991
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,11,33,0.17458898092369496,0,0,0.06813190261044161
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,11,47,0.12137612951807246,1,0,0.06813190261044161
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,11,112,0.10645707831325335,0,1,0.06813190261044161
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,11,172,0.13345569779116478,0,0,0.06813190261044161
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,23,238,0.06340988955823307,0,1,0.060052710843373575
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,23,241,0.09327936746987969,1,0,0.060052710843373575
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,23,390,0.12346260040160664,0,0,0.060052710843373575
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,23,459,0.10882592871485972,0,0,0.060052710843373575
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,43,5,0.134538152610442,0,0,0.060037023092369496
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,43,10,0.1508377259036146,1,0,0.060037023092369496
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,43,86,0.09080070281124511,0,1,0.060037023092369496
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,43,171,0.1379423945783133,0,0,0.060037023092369496
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,53,0,0.19145331325301235,1,0,0.1292827560240963
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,53,39,0.19597138554216895,0,0,0.1292827560240963
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,53,40,0.08060366465863472,0,1,0.1292827560240963
branch_shard1.jsonl,pegasus3-fill30-a3.0-190,53,64,0.20988642068273103,0,0,0.1292827560240963
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,17,44,0.1469636894824708,1,0,0.025732992487479345
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,17,77,0.16828829298831405,0,0,0.025732992487479345
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,17,131,0.1471854131886477,0,0,0.025732992487479345
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,17,192,0.1425553005008347,0,1,0.025732992487479345
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,51,8,0.11866131051752904,0,0,0.030558743739566144
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,51,20,0.14875052170283803,0,0,0.030558743739566144
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,51,96,0.14894616026711188,0,0,0.030558743739566144
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,51,172,0.11838741652754574,1,1,0.030558743739566144
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,53,0,0.13972506260434045,0,1,0.030871765442404248
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,53,1,0.16642320534223703,1,0,0.030871765442404248
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,53,80,0.1705968280467447,0,0,0.030871765442404248
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,53,97,0.14920701168614364,0,0,0.030871765442404248
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,57,4,0.1062317404006676,0,0,0.03629747495826388
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,57,57,0.11975688647746233,1,0,0.03629747495826388
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,57,59,0.12318708263772954,0,0,0.03629747495826388
branch_shard1.jsonl,pegasus3-fill30-a3.0-77,57,62,0.08688960767946566,0,1,0.03629747495826388
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,28,1,0.10175646551724156,1,0,0.026648706896551688
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,28,2,0.11378232758620699,0,0,0.026648706896551688
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,28,51,0.11156250000000001,0,0,0.026648706896551688
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,28,99,0.0871336206896553,0,1,0.026648706896551688
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,36,0,0.0757974137931036,1,1,0.04418103448275858
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,36,1,0.11997844827586218,0,0,0.04418103448275858
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,36,59,0.09365301724137948,0,0,0.04418103448275858
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,36,84,0.0947306034482758,0,0,0.04418103448275858
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,38,1,0.07465517241379326,1,1,0.05717672413793108
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,38,2,0.12520474137931042,0,0,0.05717672413793108
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,38,45,0.11275862068965528,0,0,0.05717672413793108
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,38,86,0.13183189655172434,0,0,0.05717672413793108
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,91,28,0.1418103448275863,1,0,0.08307112068965522
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,91,31,0.07711206896551737,0,1,0.08307112068965522
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,91,36,0.12255387931034495,0,0,0.08307112068965522
branch_shard1.jsonl,pegasus3-fill30-a3.0-120,91,54,0.1601831896551726,0,0,0.08307112068965522
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,20,34,0.2432088285229203,1,0,0.0870118845500849
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,20,35,0.18685006366723245,0,0,0.0870118845500849
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,20,105,0.18605422325976229,0,0,0.0870118845500849
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,20,138,0.1561969439728354,0,1,0.0870118845500849
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,23,34,0.19218219439728346,1,0,0.030918399830220794
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,23,35,0.19727557300509352,0,0,0.030918399830220794
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,23,124,0.17804276315789502,0,0,0.030918399830220794
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,23,137,0.16635717317487272,0,1,0.030918399830220794
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,26,6,0.18344121392190155,0,0,0.13652642190152772
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,26,17,0.1410494482173176,1,0,0.13652642190152772
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,26,121,0.12546424023769112,0,1,0.13652642190152772
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,26,172,0.26199066213921884,0,0,0.13652642190152772
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,36,0,0.22559422750424457,1,0,0.08780772495755523
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,36,107,0.16036184210526333,0,0,0.08780772495755523
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,36,160,0.15191266977928705,0,0,0.08780772495755523
branch_shard1.jsonl,pegasus3-fill30-a3.0-158,36,256,0.13778650254668934,0,1,0.08780772495755523
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,5,25,0.09364853896103915,0,0,0.0324168019480519
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,5,43,0.06346387987013005,1,0,0.0324168019480519
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,5,48,0.06123173701298725,0,1,0.0324168019480519
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,5,125,0.06993202110389632,0,0,0.0324168019480519
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,10,4,0.05423092532467559,1,1,0.030742694805194787
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,10,9,0.06206879058441581,0,0,0.030742694805194787
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,10,117,0.08494825487013014,0,0,0.030742694805194787
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,10,138,0.08497362012987038,0,0,0.030742694805194787
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,29,1,0.06379362824675355,0,0,0.025492086038961068
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,29,4,0.0584415584415587,1,0,0.025492086038961068
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,29,75,0.05133928571428595,0,1,0.025492086038961068
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,29,81,0.07683137175324702,0,0,0.025492086038961068
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,33,0,0.05301339285714314,0,1,0.03259435876623372
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,33,5,0.05626014610389629,1,0,0.03259435876623372
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,33,12,0.06321022727272747,0,0,0.03259435876623372
branch_shard1.jsonl,pegasus3-fill30-a3.0-114,33,60,0.08560775162337686,0,0,0.03259435876623372
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,14,2,0.0626174812030076,0,1,0.017171835839598956
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,14,3,0.07978931704260656,1,0,0.017171835839598956
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,14,69,0.0712915100250627,0,0,0.017171835839598956
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,14,82,0.07146773182957404,0,0,0.017171835839598956
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,24,3,0.07832080200501262,0,0,0.01550751879699247
branch_shard1.jsonl,pegasus3-fill30-a3.0-121,24,29,0.08170817669172933,1,0,0.01550751879699247
